brand,model,type,exteriorColor,warehouse,sourceId,sourceName,currentStock,minStock,maxStock,soldLast90Days,soldLast30Days,averageMonthlySales,leadTimeDays,leadTimeDemand,suggestedOrderQuantity,reorderPoint,targetCoverageMonths,urgency,reason
"ROX","ROX ADAMAS 6seat VIP","ROX_ADAMAS","White","","laith","الليث اللامع","8","1","10","15","12","5","30","5","2","2","3","medium","Stock is below max target."
"DFM","Dongfeng Voyah Free REV - E1 2024 CCC","DFM_Voyah Free_REV_CCC","Grey","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","8","1","10","0","0","0","30","0","2","2","3","medium","Stock is below max target."
"DFM","Dongfeng Voyah Free REV - E1 2024 CCC","DFM_Voyah Free_REV_CCC","Black","Amman -Vehicles-  Saifo Showroom Custom","laithCars","الليث لتجارة السيارات","8","1","10","0","0","0","30","0","2","2","3","medium","Stock is below max target."
"BAIC","BAIC BJ40 PRO BJ2030V412M Gasoline LV2 - 2026 GCC","BAIC_BJ40 _ICE_GCC","Black","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","8","1","10","0","0","0","30","0","2","2","3","medium","Stock is below max target."
"FOR","Forthing T5 EVO Gasoline Exclusive - 2025 CCC","FOR_T5_ICE_CCC","Green","","dania","دانية الضلال","9","1","10","4","2","1.33","30","1.33","1","2","3","medium","Stock is below max target."
"FOR","Forthing T5 Hybrid Exclusive - 2026 GCC","FOR_T5_HEV_GCC","White","","dania","دانية الضلال","9","1","10","1","1","0.33","30","0.33","1","2","3","medium","Stock is below max target."
"JAC","JS6 1.5T DCT COMFORT","JAC_JS6","Black","Warehouse - AL-Bassami - AL-Janadrih","laith","الليث اللامع","9","1","10","1","0","0.33","30","0.33","1","2","3","medium","Stock is below max target."
"FOR","Forthing S60 EV 410 KM Standard - 2022 CCC","FOR_S60_EV_CCC","White","","laithCars","الليث لتجارة السيارات","9","1","10","10","2","3.33","30","3.33","1","2","3","medium","Stock is below max target."
"FOR","Forthing M5 Cargo Van EV 460 KM Exclusive - 2026 CCC","FOR_M5_EV_CCC","White","Freezone Warehouse","dania","دانية الضلال","16","1","10","1","0","0.33","30","0.33","0","2","3","low","Stock is within configured range."
"FOR","Forthing T5 EVO Gasoline Exclusive - 2025 CCC","FOR_T5_ICE_CCC","White","Freezone Warehouse","dania","دانية الضلال","16","1","10","4","2","1.33","30","1.33","0","2","3","low","Stock is within configured range."
"JAC","JAC E30X EV 405 KM Luxury PRO - 2026 EU","JAC_E30X_EV_EU","Black","","dania","دانية الضلال","11","1","10","9","7","3","30","3","0","2","3","low","Stock is within configured range."
"JAC","JAC E30X EV 405 KM Luxury PRO - 2026 EU","JAC_E30X_EV_EU","White","Freezone Warehouse","dania","دانية الضلال","18","1","10","0","0","0","30","0","0","2","3","low","Stock is within configured range."
"FOR","Forthing S7 REV Luxury - 2026 GCC","FOR_S7_REV_GCC","Black","Freezone Warehouse","dania","دانية الضلال","10","1","10","3","1","1","30","1","0","2","3","low","Stock is within configured range."
"FOR","Forthing S7 EV 550 KM Luxury - 2026 GCC","FOR_S7_EV_GCC","Black","Freezone Warehouse","dania","دانية الضلال","14","1","10","0","0","0","30","0","0","2","3","low","Stock is within configured range."
"FOR","Forthing T5 Friday EV 500 KM Standard - 2026 GCC","FOR_T5_EV_GCC","Dark Gray","","dania","دانية الضلال","10","1","10","2","2","0.67","30","0.67","0","2","3","low","Stock is within configured range."
"FOR","Forthing T5 Friday EV 500 KM Standard - 2026 GCC","FOR_T5_EV_GCC","Black","","dania","دانية الضلال","23","1","10","5","4","1.67","30","1.67","0","2","3","low","Stock is within configured range."
"JAC","JS3 1.6L CVT Luxury","JAC_JS3","White","","laith","الليث اللامع","27","1","10","0","0","0","30","0","0","2","3","low","Stock is within configured range."
"JAC","JS3 1.6L CVT Luxury","JAC_JS3","Gray","","laith","الليث اللامع","20","1","10","1","1","0.33","30","0.33","0","2","3","low","Stock is within configured range."
"JAC","JS3 1.6L CVT Luxury","JAC_JS3","Black","Warehouse - AL-Bassami - AL-Janadrih","laith","الليث اللامع","21","1","10","0","0","0","30","0","0","2","3","low","Stock is within configured range."
"ROX","ROX ADAMAS 6seat VIP","ROX_ADAMAS","Golden","","laith","الليث اللامع","14","1","10","11","6","3.67","30","3.67","0","2","3","low","Stock is within configured range."
"ROX","ROX ADAMAS 7seat","ROX_ADAMAS","Golden","","laith","الليث اللامع","11","1","10","5","1","1.67","30","1.67","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng AX7 Gasoline - E1 2025 GCC","DFM_AX7_ICE_GCC","Black","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","12","1","10","0","0","0","30","0","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng Box EV 430 KM - E3 2026 EU","DFM_BOX_EV_EU","White","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","128","1","10","1","1","0.33","30","0.33","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng Box EV 430 KM - E3 2026 EU","DFM_BOX_EV_EU","Blue","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","119","1","10","0","0","0","30","0","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng Box EV 330 KM - E2 2025 EU","DFM_BOX_EV_EU","BLUE+WHITE","Brokers Free Zone","laithCars","الليث لتجارة السيارات","12","1","10","16","6","5.33","30","5.33","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng Box EV 330 KM - E2 2025 EU","DFM_BOX_EV_EU","White","","laithCars","الليث لتجارة السيارات","39","1","10","23","14","7.67","30","7.67","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng Box EV 430 KM - E3 2026 EU","DFM_BOX_EV_EU","SILVER","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","136","1","10","1","0","0.33","30","0.33","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng Box EV 430 KM - E3 2026 EU","DFM_BOX_EV_EU","Red and White","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","32","1","10","2","2","0.67","30","0.67","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng Box EV 430 KM - E3 2026 EU","DFM_BOX_EV_EU","PURPLE+WHITE","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","48","1","10","1","1","0.33","30","0.33","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng E-PI 007 REV - E1 2026 GCC","DFM_E-PI007_REV_GCC","GREY","","laithCars","الليث لتجارة السيارات","11","1","10","9","7","3","30","3","0","2","3","low","Stock is within configured range."
"DFM","Dongfeng MHERO II Plug-in Hybrid - E1+α 2026 GCC","DFM_M-Hero II_PHEV_GCC","BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","12","1","10","4","2","1.33","30","1.33","0","2","3","low","Stock is within configured range."
"FOR","Forthing T5 Hybrid Exclusive - 2026 GCC","FOR_T5_HEV_GCC","BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","11","1","10","0","0","0","30","0","0","2","3","low","Stock is within configured range."
"FOR","Forthing T5 Hybrid Exclusive - 2026 GCC","FOR_T5_HEV_GCC","Light Brown","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","17","1","10","0","0","0","30","0","0","2","3","low","Stock is within configured range."
